id,hotel_code,name,michelin_keys,city,country,country_flag,address,latitude,longitude,google_place_id,michelin_url,website_url,booking_url,google_maps_url,worlds_50_best_rank,worlds_50_best_year
,hotel_660,Kifune Ugenta,1,Kyoto,Japan,🇯🇵,"76 Kuramakibunecho, Sakyo Ward, Kyoto 601-1112",35.124298,135.76386,ChIJkf1rMgimAWARGX37J_M7FKs,,,,https://www.google.com/maps/place/?q=place_id:ChIJkf1rMgimAWARGX37J_M7FKs,,
,hotel_661,The Tokyo Station Hotel,1,Tokyo,Japan,🇯🇵,"1-9-1 Marunouchi, Chiyoda City, Tokyo 100-0005",35.681187,139.766069,ChIJlyah2PuLGGARbtrhWzNbANI,,,,https://www.google.com/maps/place/?q=place_id:ChIJlyah2PuLGGARbtrhWzNbANI,,
,hotel_662,Oyado The Earth,1,Toba,Japan,🇯🇵,"Nakanoyama Tatsunosu, Ijikacho, Toba, Mie 517-0026",34.435608,136.921994,ChIJT9FL02H-BGARKTWHBr2-gdw,,,,https://www.google.com/maps/place/?q=place_id:ChIJT9FL02H-BGARKTWHBr2-gdw,,
,hotel_663,Bettei Otozure,1,Nagato,Japan,🇯🇵,"2208 Fukawayumoto, Nagato, Yamaguchi 759-4103",34.326521,131.174108,ChIJFaLgixNnQzURvMIIt4GX5Wo,,,,https://www.google.com/maps/place/?q=place_id:ChIJFaLgixNnQzURvMIIt4GX5Wo,,
,hotel_664,MUNI KYOTO,1,Kyoto,Japan,🇯🇵,"3 Sagatenryuji Susukinobabacho, Ukyo Ward, Kyoto 616-8385",35.014089,135.676531,ChIJ93MgC7GpAWARBEx4BsZAXS0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ93MgC7GpAWARBEx4BsZAXS0,,
,hotel_665,Gora Kadan,3,Hakone,Japan,🇯🇵,"1300 Gora, Hakone, Ashigarashimo District, Kanagawa 250-0408",35.247364,139.048561,ChIJge73U_-hGWARKnkwi9qEB0E,,,,https://www.google.com/maps/place/?q=place_id:ChIJge73U_-hGWARKnkwi9qEB0E,,
,hotel_666,Arcana Izu,1,Izu,Japan,🇯🇵,"1662 Yugashima, Izu, Shizuoka 410-3206",34.891577,138.923385,ChIJnXb6EYnuGWARrLHoFxrWyVI,,,,https://www.google.com/maps/place/?q=place_id:ChIJnXb6EYnuGWARrLHoFxrWyVI,,
,hotel_667,Ace Hotel Kyoto,1,Kyoto,Japan,🇯🇵,"245-2 Kurumayacho, Nakagyo Ward, Kyoto 604-8185",35.009774,135.75998,ChIJb7q7DYUIAWARCR5_SwDCLXQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJb7q7DYUIAWARCR5_SwDCLXQ,,
,hotel_668,TRUNK (HOTEL) YOYOGI PARK,1,Tokyo,Japan,🇯🇵,"1-15-2 Tomigaya, Shibuya, Tokyo 151-0063",35.666809,139.692354,ChIJRVwkXF2NGGARf276xasJiF8,,,,https://www.google.com/maps/place/?q=place_id:ChIJRVwkXF2NGGARf276xasJiF8,,
,hotel_669,Genji Kyoto,1,Kyoto,Japan,🇯🇵,"362-3 Hashidonocho, Shimogyo Ward, Kyoto 600-8113",34.993348,135.766744,ChIJ6RFsNqYJAWARudZtC9jK-yE,,,,https://www.google.com/maps/place/?q=place_id:ChIJ6RFsNqYJAWARudZtC9jK-yE,,
,hotel_670,Bettei Senjuan,1,Minakami,Japan,🇯🇵,"614 Tanigawa, Minakami, Tone District, Gunma 379-1619",36.78548,138.957495,ChIJYYiWRIkTHmARWmZDqfqQQhM,,,,https://www.google.com/maps/place/?q=place_id:ChIJYYiWRIkTHmARWmZDqfqQQhM,,
,hotel_671,SHISHI-IWA-HOUSE Karuizawa,1,Karuizawa,Japan,🇯🇵,"2147-768 Nagakura, Karuizawa, Kitasaku District, Nagano 389-0111",36.368186,138.587722,ChIJXwJGAc3RHWARW6X4klKYQf8,,,,https://www.google.com/maps/place/?q=place_id:ChIJXwJGAc3RHWARW6X4klKYQf8,,
,hotel_672,Kamenoi Besso,2,Yufu,Japan,🇯🇵,"2633-1 Yufuincho Kawakami, Yufu, Oita 879-5102",33.265743,131.367421,ChIJJZCNSnyuRjURbnuIFnChnnk,,,,https://www.google.com/maps/place/?q=place_id:ChIJJZCNSnyuRjURbnuIFnChnnk,,
,hotel_673,Auberge TOKITO,1,Tachikawa,Japan,🇯🇵,"1-24-26 Nishikicho, Tachikawa, Tokyo 190-0022",35.693199,139.423569,ChIJKTMQVdfjGGARobYDurIJbN4,,,,https://www.google.com/maps/place/?q=place_id:ChIJKTMQVdfjGGARobYDurIJbN4,,
,hotel_674,Hotel New Otani Tokyo - Executive House ZEN,1,Tokyo,Japan,🇯🇵,"11-12F, 4-1 Kioicho, Chiyoda City, Tokyo 102-8578",35.681423,139.734032,ChIJ665ieIGNGGARaxAfunBQI1c,,,,https://www.google.com/maps/place/?q=place_id:ChIJ665ieIGNGGARaxAfunBQI1c,,
,hotel_675,InterContinental Osaka,1,Osaka,Japan,🇯🇵,"3-60 Ofukacho, Kita Ward, Osaka 530-0011",34.70643,135.494291,ChIJ30LI_YvmAGARwsgnmlv_H_4,,,,https://www.google.com/maps/place/?q=place_id:ChIJ30LI_YvmAGARwsgnmlv_H_4,,
,hotel_676,K5,1,Tokyo,Japan,🇯🇵,"3-5 Nihonbashi Kabutocho, Chuo City, Tokyo 103-0026",35.682897,139.778142,ChIJVdGMfCqJGGAR0y3OBauqW5c,,,,https://www.google.com/maps/place/?q=place_id:ChIJVdGMfCqJGGAR0y3OBauqW5c,,
,hotel_677,Beniya Mukayu,1,Kaga,Japan,🇯🇵,"55-1-3 Yamashiroonsen, Kaga, Ishikawa 922-0242",36.288967,136.363085,ChIJ6ThdKgP3-F8R7Ic_4TV_DTg,,,,https://www.google.com/maps/place/?q=place_id:ChIJ6ThdKgP3-F8R7Ic_4TV_DTg,,
,hotel_678,Nishimuraya Honkan,2,Toyooka,Japan,🇯🇵,"469 Kinosakicho Yushima, Toyooka, Hyogo 669-6101",35.62535,134.805617,ChIJXSuMMzfI_18RNkmy3ZthqYs,,,,https://www.google.com/maps/place/?q=place_id:ChIJXSuMMzfI_18RNkmy3ZthqYs,,
,hotel_679,Aman Kyoto,2,Kyoto,Japan,🇯🇵,"1 Okitayama Washiminecho, Kita Ward, Kyoto 603-8458",35.050764,135.730584,ChIJ-8IdwOupAWARZk21GnGrDU8,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-8IdwOupAWARZk21GnGrDU8,,
,hotel_680,Amanemu,3,Shima,Japan,🇯🇵,"2165 Hamajimacho Hazako, Shima, Mie 517-0403",34.29254,136.796958,ChIJFZmD84epBWARx8-NHR5HgAU,,,,https://www.google.com/maps/place/?q=place_id:ChIJFZmD84epBWARx8-NHR5HgAU,,
,hotel_681,JANU Tokyo,2,Tokyo,Japan,🇯🇵,"1-2-2 Azabudai, Minato City, Tokyo 106-0041",35.662168,139.74031,ChIJEWV5V2-LGGARWr133cObY_8,,,,https://www.google.com/maps/place/?q=place_id:ChIJEWV5V2-LGGARWr133cObY_8,,
,hotel_682,Azumi Setoda,1,Onomichi,Japan,🇯🇵,"269 Setodacho Setoda, Onomichi, Hiroshima 722-2411",34.304221,133.085015,ChIJkXIp3q5RUDURmP8gvdT6Tik,,,,https://www.google.com/maps/place/?q=place_id:ChIJkXIp3q5RUDURmP8gvdT6Tik,,
,hotel_683,Dusit Thani Kyoto,1,Kyoto,Japan,🇯🇵,"466 Nishinotoincho, Shimogyo Ward, Kyoto 600-8327",34.991945,135.754928,ChIJly85F0AJAWARisEPr-heHlw,,,,https://www.google.com/maps/place/?q=place_id:ChIJly85F0AJAWARisEPr-heHlw,,
,hotel_684,Six Senses Kyoto,1,Kyoto,Japan,🇯🇵,"431 Myohoin Maekawacho, Higashiyama Ward, Kyoto 605-0932",34.990996,135.774357,ChIJxw86kOEJAWARjz2nCSevbI8,,,,https://www.google.com/maps/place/?q=place_id:ChIJxw86kOEJAWARjz2nCSevbI8,,
,hotel_685,"Bellustar Tokyo, A Pan Pacific Hotel",1,Tokyo,Japan,🇯🇵,"Tokyu Kabukicho Tower 45F, 1-29-1 Kabukicho, Shinjuku City, Tokyo 160-0021",35.69596,139.70041,ChIJRZ9jt02NGGARmNzaOt47Ppk,,,,https://www.google.com/maps/place/?q=place_id:ChIJRZ9jt02NGGARmNzaOt47Ppk,,
,hotel_686,The Tower Hotel Nagoya,1,Nagoya,Japan,🇯🇵,"3-6-15 Nishiki, Naka Ward, Nagoya, Aichi 460-0003",35.172245,136.908331,ChIJIxPGf3RxA2AR311p9yRx41E,,,,https://www.google.com/maps/place/?q=place_id:ChIJIxPGf3RxA2AR311p9yRx41E,,
,hotel_687,Kanamean Nishitomiya,1,Kyoto,Japan,🇯🇵,"562 Honeyanocho, Nakagyo Ward, Kyoto 604-8064",35.006626,135.76478,ChIJ06EAXoMIAWARJSzSIXIrZtU,,,,https://www.google.com/maps/place/?q=place_id:ChIJ06EAXoMIAWARJSzSIXIrZtU,,
